city,date,tmax,tmin,tavg
fengcheng,1980/6/16,93,80,86
fengcheng,1980/6/17,92,79,85
fengcheng,1980/6/18,87,75,80
fengcheng,1980/6/19,90,74,79
fengcheng,1980/6/20,78,71,74
fengcheng,1980/6/21,81,72,76
fengcheng,1980/6/22,80,71,76
fengcheng,1980/6/23,92,75,83
fengcheng,1980/6/24,92,78,85
fengcheng,1980/6/25,94,77,85
fengcheng,1980/6/26,93,77,84
fengcheng,1980/6/27,94,79,86
fengcheng,1980/6/28,91,76,84
fengcheng,1980/6/29,91,77,85
fengcheng,1980/6/30,94,77,86
fengcheng,1980/7/1,97,81,88
fengcheng,1980/7/2,93,83,87
fengcheng,1980/7/3,93,77,84
fengcheng,1980/7/4,96,79,85
fengcheng,1980/7/5,80,74,76
fengcheng,1980/7/6,81,74,77
fengcheng,1980/7/7,90,76,81
fengcheng,1980/7/8,91,77,84
fengcheng,1980/7/9,90,79,84
fengcheng,1980/7/10,90,78,83
fengcheng,1980/7/11,90,79,84
fengcheng,1980/7/12,89,78,82
fengcheng,1980/7/13,82,73,76
fengcheng,1980/7/14,78,72,75
fengcheng,1980/7/15,89,73,79
fengcheng,1980/7/16,92,76,82
fengcheng,1980/7/17,94,77,85
fengcheng,1980/7/18,93,79,85
fengcheng,1980/7/19,93,77,84
fengcheng,1980/7/20,93,78,85
fengcheng,1980/7/21,93,77,85
fengcheng,1980/7/22,95,80,88
fengcheng,1980/7/23,94,81,88
fengcheng,1980/7/24,96,81,88
fengcheng,1980/7/25,98,81,89
fengcheng,1980/7/26,100,81,90
fengcheng,1980/7/27,98,83,90
fengcheng,1980/7/28,92,76,83
fengcheng,1980/7/29,90,75,81
fengcheng,1980/7/30,94,78,85
fengcheng,1980/7/31,94,77,84
fengcheng,1980/8/1,94,78,84
fengcheng,1980/8/2,94,78,85
fengcheng,1980/8/3,88,75,81
fengcheng,1980/8/4,83,76,79
fengcheng,1980/8/5,80,73,74
fengcheng,1980/8/6,79,67,72
fengcheng,1980/8/7,84,70,77
fengcheng,1980/8/8,86,75,79
fengcheng,1980/8/9,90,73,81
fengcheng,1980/8/10,85,76,81
fengcheng,1980/8/11,83,72,78
fengcheng,1980/8/12,83,72,78
fengcheng,1980/8/13,80,73,74
fengcheng,1980/8/14,75,70,73
fengcheng,1980/8/15,75,70,72
fengcheng,1980/8/16,76,70,73
fengcheng,1980/8/17,79,70,74
fengcheng,1980/8/18,84,70,76
fengcheng,1980/8/19,90,75,80
fengcheng,1980/8/20,87,76,80
fengcheng,1980/8/21,90,77,81
fengcheng,1980/8/22,87,76,81
fengcheng,1980/8/23,92,79,84
fengcheng,1980/8/24,92,78,85
fengcheng,1980/8/25,94,79,84
fengcheng,1980/8/26,87,76,81
fengcheng,1980/8/27,89,76,82
fengcheng,1980/8/28,88,77,82
fengcheng,1980/8/29,82,76,79
fengcheng,1980/8/30,82,75,78
fengcheng,1980/8/31,81,76,77
fengcheng,1980/9/1,87,73,80
fengcheng,1980/9/2,83,76,80
fengcheng,1980/9/3,90,77,83
fengcheng,1980/9/4,93,79,85
fengcheng,1980/9/5,88,78,82
fengcheng,1980/9/6,80,73,76
fengcheng,1980/9/7,77,71,74
fengcheng,1980/9/8,78,71,74
fengcheng,1980/9/9,74,65,69
fengcheng,1980/9/10,78,63,70
fengcheng,1980/9/11,82,63,71
fengcheng,1980/9/12,85,66,75
fengcheng,1980/9/13,89,69,78
fengcheng,1980/9/14,89,70,79
fengcheng,1980/9/15,87,70,79
fengcheng,1980/9/16,82,73,77
fengcheng,1980/9/17,81,69,74
fengcheng,1980/9/18,83,68,74
fengcheng,1980/9/19,75,67,69
fengcheng,1980/9/20,71,67,68
fengcheng,1980/9/21,71,66,68
fengcheng,1980/9/22,68,64,65
fengcheng,1980/9/23,70,64,66
fengcheng,1980/9/24,72,63,67
fengcheng,1980/9/25,75,63,67
fengcheng,1980/9/26,77,60,68
fengcheng,1980/9/27,78,64,71
fengcheng,1980/9/28,78,66,70
fengcheng,1980/9/29,79,64,71
fengcheng,1980/9/30,77,64,70
fengcheng,1980/10/1,78,63,70
fengcheng,1980/10/2,78,61,69
fengcheng,1980/10/3,80,67,72
fengcheng,1980/10/4,82,69,74
fengcheng,1980/10/5,82,69,75
fengcheng,1980/10/6,76,67,71
fengcheng,1980/10/7,87,67,76
fengcheng,1980/10/8,86,72,79
fengcheng,1980/10/9,90,72,80
fengcheng,1980/10/10,84,71,78
fengcheng,1980/10/11,72,65,68
fengcheng,1980/10/12,75,67,70
fengcheng,1980/10/13,77,67,70
fengcheng,1980/10/14,76,63,69
fengcheng,1980/10/15,81,60,72
fengcheng,1980/10/16,76,65,69
fengcheng,1980/10/17,71,65,67
fengcheng,1980/10/18,73,64,68
fengcheng,1980/10/19,76,63,68
fengcheng,1980/10/20,78,60,70
fengcheng,1980/10/21,76,63,69
fengcheng,1980/10/22,69,60,62
fengcheng,1980/10/23,62,58,60
fengcheng,1980/10/24,68,60,63
fengcheng,1980/10/25,65,53,59
fengcheng,1980/10/26,67,45,56
fengcheng,1980/10/27,71,50,59
fengcheng,1980/10/28,73,50,62
fengcheng,1980/10/29,71,53,62
fengcheng,1980/10/30,74,59,66
fengcheng,1980/10/31,69,56,61
fengcheng,1980/11/1,72,54,62
fengcheng,1980/11/2,65,53,58
fengcheng,1980/11/3,67,49,58
fengcheng,1980/11/4,73,51,60
fengcheng,1980/11/5,74,54,64
fengcheng,1980/11/6,77,56,65
fengcheng,1980/11/7,77,59,67
fengcheng,1980/11/8,67,55,59
fengcheng,1980/11/9,63,49,55
fengcheng,1980/11/10,69,47,57
fengcheng,1980/11/11,75,50,62
fengcheng,1980/11/12,77,56,64
fengcheng,1980/11/13,63,48,54
fengcheng,1980/11/14,64,44,53
fengcheng,1980/11/15,68,47,56
fengcheng,1980/11/16,71,49,59
fengcheng,1980/11/17,72,51,62
fengcheng,1980/11/18,72,55,62
fengcheng,1980/11/19,65,57,61
fengcheng,1980/11/20,67,59,62
fengcheng,1980/11/21,70,59,63
fengcheng,1980/11/22,68,57,62
fengcheng,1980/11/23,69,54,60
fengcheng,1980/11/24,64,55,58
fengcheng,1980/11/25,64,53,57
fengcheng,1980/11/26,60,54,56
fengcheng,1980/11/27,62,55,57
fengcheng,1980/11/28,63,51,57
fengcheng,1980/11/29,67,49,58
fengcheng,1980/11/30,65,56,59
fengcheng,1980/12/1,69,52,59
fengcheng,1980/12/2,60,50,54
fengcheng,1980/12/3,62,42,51
fengcheng,1980/12/4,58,46,51
fengcheng,1980/12/5,61,46,53
fengcheng,1980/12/6,59,50,54
fengcheng,1980/12/7,63,47,55
fengcheng,1980/12/8,65,44,55
fengcheng,1980/12/9,58,44,51
fengcheng,1980/12/10,64,40,50
fengcheng,1980/12/11,56,42,50
fengcheng,1980/12/12,53,37,43
fengcheng,1980/12/13,56,32,44
fengcheng,1980/12/14,49,39,44
fengcheng,1980/12/15,47,44,45
fengcheng,1980/12/16,51,40,45
fengcheng,1980/12/17,51,42,46
fengcheng,1980/12/18,54,46,49
fengcheng,1980/12/19,52,43,47
fengcheng,1980/12/20,49,37,42
fengcheng,1980/12/21,54,37,45
fengcheng,1980/12/22,60,37,46
fengcheng,1980/12/23,51,37,43
fengcheng,1980/12/24,46,31,39
fengcheng,1980/12/25,47,41,44
fengcheng,1980/12/26,46,34,40
fengcheng,1980/12/27,42,37,39
fengcheng,1980/12/28,47,29,38
fengcheng,1980/12/29,50,29,39
fengcheng,1980/12/30,51,30,40
fengcheng,1980/12/31,57,40,48
fengcheng,1981/1/1,54,40,46
fengcheng,1981/1/2,44,30,36
fengcheng,1981/1/3,45,29,36
fengcheng,1981/1/4,49,32,41
fengcheng,1981/1/5,46,38,40
fengcheng,1981/1/6,38,34,35
fengcheng,1981/1/7,38,34,35
fengcheng,1981/1/8,43,35,39
fengcheng,1981/1/9,42,38,40
fengcheng,1981/1/10,51,39,43
fengcheng,1981/1/11,52,32,41
fengcheng,1981/1/12,56,33,43
fengcheng,1981/1/13,57,34,45
fengcheng,1981/1/14,61,35,47
fengcheng,1981/1/15,55,41,45
fengcheng,1981/1/16,45,33,37
fengcheng,1981/1/17,49,30,38
fengcheng,1981/1/18,57,34,44
fengcheng,1981/1/19,54,42,47
fengcheng,1981/1/20,50,38,43
fengcheng,1981/1/21,42,35,37
fengcheng,1981/1/22,44,35,39
fengcheng,1981/1/23,55,40,45
fengcheng,1981/1/24,47,36,39
fengcheng,1981/1/25,37,32,34
fengcheng,1981/1/26,33,27,29
fengcheng,1981/1/27,31,27,29
fengcheng,1981/1/28,32,28,30
fengcheng,1981/1/29,33,30,32
fengcheng,1981/1/30,34,31,33
fengcheng,1981/1/31,36,32,34
fengcheng,1981/2/1,46,35,39
fengcheng,1981/2/2,43,38,39
fengcheng,1981/2/3,48,38,41
